Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	cluster	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN5253_c0_g1_i1	9	0	218	227	101.3717386	6.173906087	1.350160433	4.57272035	4.81e-06	0.00263328	1	sp	A1Z713	VPS13_DROME	31.9	3466	1979	66	137	9919	2	3292	0	1637.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3844_c0_g1_i29	0	101	279	416	183.1240991	4.757165892	1.276750392	3.725995247	0.000194546	0.033320436	1	sp	Q95TJ9	CYCG_DROME	34.9	327	187	6	656	1606	239	549	1.9e-40	170.6	CYCG_DROME	reviewed	Cyclin G	CycG CG11525	Drosophila melanogaster (Fruit fly)	566	cell division [GO:0051301]; double-strand break repair [GO:0006302]; epithelium development [GO:0060429]; female meiotic nuclear division [GO:0007143]; meiotic DNA repair synthesis [GO:0000711]; multicellular organism development [GO:0007275]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; positive regulation of growth [GO:0045927]; regulation of Notch signaling pathway [GO:0008593]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	polytene chromosome [GO:0005700]	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; DNA binding [GO:0003677]	polytene chromosome [GO:0005700]; cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; DNA binding [GO:0003677]; cell division [GO:0051301]; double-strand break repair [GO:0006302]; epithelium development [GO:0060429]; female meiotic nuclear division [GO:0007143]; meiotic DNA repair synthesis [GO:0000711]; multicellular organism development [GO:0007275]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; positive regulation of growth [GO:0045927]; regulation of Notch signaling pathway [GO:0008593]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	GO:0000711; GO:0003677; GO:0005700; GO:0006302; GO:0006351; GO:0006355; GO:0007143; GO:0007275; GO:0008593; GO:0016538; GO:0045927; GO:0051301; GO:0060429; GO:2000134
TRINITY_DN1308_c4_g1_i22	69	4	205	613	203.230389	3.935721691	1.065757343	3.692887237	0.000221722	0.036149272	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23694_c0_g1_i6	160	102	0	0	70.66056502	-9.727168306	1.948721463	-4.991564209	5.99e-07	0.000677022	2	sp	Q9Y0H4	SUDX_DROME	74.7	590	134	3	1532	3262	362	949	9.6e-277	955.3	SUDX_DROME	reviewed	E3 ubiquitin-protein ligase Su(dx) (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase Su(dx)) (Protein suppressor of deltex)	Su(dx) CG4244	Drosophila melanogaster (Fruit fly)	949	imaginal disc-derived leg joint morphogenesis [GO:0016348]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing vein morphogenesis [GO:0008586]; lipid storage [GO:0019915]; negative regulation of Notch signaling pathway [GO:0045746]; Notch signaling pathway [GO:0007219]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; pupal development [GO:0035209]; receptor internalization [GO:0031623]; regulation of protein localization [GO:0032880]; wing disc dorsal/ventral pattern formation [GO:0048190]	cell cortex [GO:0005938]; cytoplasm [GO:0005737]	Notch binding [GO:0005112]; protein domain specific binding [GO:0019904]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]	cell cortex [GO:0005938]; cytoplasm [GO:0005737]; Notch binding [GO:0005112]; protein domain specific binding [GO:0019904]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin-protein transferase activity [GO:0004842]; imaginal disc-derived leg joint morphogenesis [GO:0016348]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing vein morphogenesis [GO:0008586]; lipid storage [GO:0019915]; negative regulation of Notch signaling pathway [GO:0045746]; Notch signaling pathway [GO:0007219]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; pupal development [GO:0035209]; receptor internalization [GO:0031623]; regulation of protein localization [GO:0032880]; wing disc dorsal/ventral pattern formation [GO:0048190]	GO:0004842; GO:0005112; GO:0005737; GO:0005938; GO:0007219; GO:0008586; GO:0008587; GO:0016348; GO:0016567; GO:0019904; GO:0019915; GO:0031623; GO:0032880; GO:0035209; GO:0042787; GO:0043161; GO:0045746; GO:0048190; GO:0061630
TRINITY_DN23_c1_g1_i10	0	22	194	213	96.67000571	5.374216962	1.443638129	3.722689817	0.000197112	0.033422246	1	sp	P35559	IDE_RAT	55	964	431	2	334	3225	52	1012	0	1102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2906_c0_g1_i15	0	0	140	103	53.85219684	9.06640808	2.077463779	4.364171434	1.28e-05	0.004917451	1	sp	P54359	SEPT2_DROME	75.9	410	97	1	59	1288	12	419	4e-153	543.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6902_c0_g1_i18	0	0	55	119	38.99263673	8.50547724	2.270789472	3.745603609	0.000179961	0.032322199	1	sp	B4N0P7	KRR1_DROWI	59.5	274	111	0	145	966	4	277	1.7e-93	346.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN98711_c0_g1_i1	658	329	2020	1509	1047.761216	1.620982542	0.408235455	3.970704954	7.17e-05	0.018709184	1	sp	O77245	E75_METEN	91.1	416	36	1	501	1748	103	517	6.6e-207	722.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9515_c0_g1_i5	247	35	6	2	76.96012623	-5.104119148	1.322345268	-3.859898976	0.000113434	0.024042317	2	sp	P30163	ACT2_ONCVO	93.1	376	26	0	44	1171	1	376	3.3e-208	725.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN276_c0_g1_i3	0	0	255	242	110.4412098	10.11395554	1.787407982	5.658448236	1.53e-08	3.7e-05	1	sp	Q8CGY8	OGT1_MOUSE	78.3	1021	208	4	270	3311	23	1036	0	1630.9	OGT1_MOUSE	reviewed	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit (EC 2.4.1.255) (O-GlcNAc transferase subunit p110) (O-linked N-acetylglucosamine transferase 110 kDa subunit) (OGT)	Ogt	Mus musculus (Mouse)	1046	apoptotic process [GO:0006915]; circadian regulation of gene expression [GO:0032922]; histone H3-K4 trimethylation [GO:0080182]; histone H4-K16 acetylation [GO:0043984]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]; negative regulation of protein ubiquitination [GO:0031397]; phosphatidylinositol-mediated signaling [GO:0048015]; positive regulation of histone H3-K27 methylation [GO:0061087]; positive regulation of proteolysis [GO:0045862]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; protein O-linked glycosylation [GO:0006493]; regulation of gluconeogenesis involved in cellular glucose homeostasis [GO:0090526]; regulation of glycolytic process [GO:0006110]; regulation of insulin receptor signaling pathway [GO:0046626]; regulation of Rac protein signal transduction [GO:0035020]; response to insulin [GO:0032868]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; intracellular [GO:0005622]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]	catalytic activity [GO:0003824]; histone acetyltransferase activity (H4-K16 specific) [GO:0046972]; histone acetyltransferase activity (H4-K5 specific) [GO:0043995]; histone acetyltransferase activity (H4-K8 specific) [GO:0043996]; N-acetyltransferase activity [GO:0008080]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; protein N-acetylglucosaminyltransferase activity [GO:0016262]; protein O-GlcNAc transferase activity [GO:0097363]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; histone acetyltransferase complex [GO:0000123]; intracellular [GO:0005622]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; catalytic activity [GO:0003824]; histone acetyltransferase activity (H4-K16 specific) [GO:0046972]; histone acetyltransferase activity (H4-K5 specific) [GO:0043995]; histone acetyltransferase activity (H4-K8 specific) [GO:0043996]; N-acetyltransferase activity [GO:0008080]; phosphatidylinositol-3,4,5-trisphosphate binding [GO:0005547]; protein N-acetylglucosaminyltransferase activity [GO:0016262]; protein O-GlcNAc transferase activity [GO:0097363]; apoptotic process [GO:0006915]; circadian regulation of gene expression [GO:0032922]; histone H3-K4 trimethylation [GO:0080182]; histone H4-K16 acetylation [GO:0043984]; histone H4-K5 acetylation [GO:0043981]; histone H4-K8 acetylation [GO:0043982]; negative regulation of protein ubiquitination [GO:0031397]; phosphatidylinositol-mediated signaling [GO:0048015]; positive regulation of histone H3-K27 methylation [GO:0061087]; positive regulation of proteolysis [GO:0045862]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; protein O-linked glycosylation [GO:0006493]; regulation of gluconeogenesis involved in cellular glucose homeostasis [GO:0090526]; regulation of glycolytic process [GO:0006110]; regulation of insulin receptor signaling pathway [GO:0046626]; regulation of Rac protein signal transduction [GO:0035020]; response to insulin [GO:0032868]	GO:0000123; GO:0003824; GO:0005547; GO:0005622; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0006110; GO:0006493; GO:0006915; GO:0008080; GO:0016262; GO:0031397; GO:0032868; GO:0032922; GO:0035020; GO:0043981; GO:0043982; GO:0043984; GO:0043995; GO:0043996; GO:0045862; GO:0045944; GO:0046626; GO:0046972; GO:0048015; GO:0061087; GO:0080182; GO:0090526; GO:0097363
TRINITY_DN23_c2_g1_i9	159	234	839	909	495.9010711	1.892500156	0.520349926	3.636975932	0.000275858	0.041762885	1	sp	Q8BZ20	PAR12_MOUSE	25	585	331	18	18	1688	184	688	7e-38	160.6	PAR12_MOUSE	reviewed	Poly [ADP-ribose] polymerase 12 (PARP-12) (EC 2.4.2.30) (ADP-ribosyltransferase diphtheria toxin-like 12) (ARTD12) (Zinc finger CCCH domain-containing protein 1)	Parp12 Zc3hdc1	Mus musculus (Mouse)	711		nucleus [GO:0005634]	metal ion binding [GO:0046872]; NAD+ ADP-ribosyltransferase activity [GO:0003950]; RNA binding [GO:0003723]	nucleus [GO:0005634]; metal ion binding [GO:0046872]; NAD+ ADP-ribosyltransferase activity [GO:0003950]; RNA binding [GO:0003723]	GO:0003723; GO:0003950; GO:0005634; GO:0046872
TRINITY_DN691_c3_g1_i15	1	0	270	99	81.4929537	8.20989392	1.740710438	4.716404143	2.4e-06	0.001850126	1	sp	Q90941	PB1_CHICK	32.1	1758	951	36	586	5595	22	1624	2.1e-233	812	PB1_CHICK	reviewed	Protein polybromo-1	PBRM1 PB1	Gallus gallus (Chicken)	1633	covalent chromatin modification [GO:0016569]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	nucleus [GO:0005634]	chromatin binding [GO:0003682]; DNA binding [GO:0003677]	nucleus [GO:0005634]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; covalent chromatin modification [GO:0016569]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	GO:0003677; GO:0003682; GO:0005634; GO:0006351; GO:0006355; GO:0016569
TRINITY_DN2145_c1_g1_i10	69	29	597	232	208.904415	2.772387518	0.747297439	3.709884943	0.000207353	0.034134808	1	sp	Q8IN94	OSA_DROME	34.6	1822	591	31	1897	6183	890	2503	6.7e-120	434.9	OSA_DROME	reviewed	Trithorax group protein osa (Protein eyelid)	osa eld CG7467	Drosophila melanogaster (Fruit fly)	2716	adult chitin-containing cuticle pigmentation [GO:0048085]; chromatin remodeling [GO:0006338]; covalent chromatin modification [GO:0016569]; imaginal disc-derived leg morphogenesis [GO:0007480]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing morphogenesis [GO:0007476]; imaginal disc-derived wing vein morphogenesis [GO:0008586]; negative regulation of neuroblast proliferation [GO:0007406]; neuroblast fate commitment [GO:0014017]; photoreceptor cell differentiation [GO:0046530]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of epidermal growth factor receptor signaling pathway [GO:0042058]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; segment specification [GO:0007379]; transcription, DNA-templated [GO:0006351]; wing disc dorsal/ventral pattern formation [GO:0048190]; Wnt signaling pathway [GO:0016055]	brahma complex [GO:0035060]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	DNA binding [GO:0003677]	brahma complex [GO:0035060]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; DNA binding [GO:0003677]; adult chitin-containing cuticle pigmentation [GO:0048085]; chromatin remodeling [GO:0006338]; covalent chromatin modification [GO:0016569]; imaginal disc-derived leg morphogenesis [GO:0007480]; imaginal disc-derived wing margin morphogenesis [GO:0008587]; imaginal disc-derived wing morphogenesis [GO:0007476]; imaginal disc-derived wing vein morphogenesis [GO:0008586]; negative regulation of neuroblast proliferation [GO:0007406]; neuroblast fate commitment [GO:0014017]; photoreceptor cell differentiation [GO:0046530]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of epidermal growth factor receptor signaling pathway [GO:0042058]; regulation of transcription from RNA polymerase II promoter [GO:0006357]; regulation of transcription, DNA-templated [GO:0006355]; segment specification [GO:0007379]; transcription, DNA-templated [GO:0006351]; wing disc dorsal/ventral pattern formation [GO:0048190]; Wnt signaling pathway [GO:0016055]	GO:0003677; GO:0005634; GO:0005654; GO:0006338; GO:0006351; GO:0006355; GO:0006357; GO:0007379; GO:0007406; GO:0007476; GO:0007480; GO:0008586; GO:0008587; GO:0014017; GO:0016055; GO:0016569; GO:0035060; GO:0042058; GO:0045893; GO:0046530; GO:0048085; GO:0048190
TRINITY_DN22623_c0_g1_i10	24078	11504	4068	5184	11631.9529	-2.14297619	0.333283072	-6.429898102	1.28e-10	4.33e-07	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN34022_c0_g1_i2	0	2	173	144	70.89690985	7.296345315	1.695932219	4.302262338	1.69e-05	0.005972149	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4655_c0_g1_i16	13	226	442	1027	395.3854372	3.258418261	0.715106576	4.55654915	5.2e-06	0.002730669	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN63_c0_g1_i16	169	184	16	0	99.21590636	-5.921679212	1.366006192	-4.335031017	1.46e-05	0.005372087	2	sp	P08630	BTKL_DROME	60	447	172	6	1464	2798	333	774	2.3e-151	538.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15422_c0_g1_i9	0	0	202	82	62.57211184	9.174273424	2.00452129	4.576790215	4.72e-06	0.00263328	1	sp	Q92879	CELF1_HUMAN	57.2	516	168	11	22	1527	10	486	1.1e-100	370.5	CELF1_HUMAN	reviewed	CUGBP Elav-like family member 1 (CELF-1) (50 kDa nuclear polyadenylated RNA-binding protein) (Bruno-like protein 2) (CUG triplet repeat RNA-binding protein 1) (CUG-BP1) (CUG-BP- and ETR-3-like factor 1) (Deadenylation factor CUG-BP) (Embryo deadenylation element-binding protein homolog) (EDEN-BP homolog) (RNA-binding protein BRUNOL-2)	CELF1 BRUNOL2 CUGBP CUGBP1 NAB50	Homo sapiens (Human)	486	embryo development [GO:0009790]; germ cell development [GO:0007281]; mRNA processing [GO:0006397]; mRNA splice site selection [GO:0006376]; regulation of RNA splicing [GO:0043484]; RNA interference [GO:0016246]	cytoplasm [GO:0005737]; intracellular ribonucleoprotein complex [GO:0030529]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	BRE binding [GO:0042835]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; translation repressor activity, nucleic acid binding [GO:0000900]	cytoplasm [GO:0005737]; intracellular ribonucleoprotein complex [GO:0030529]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; BRE binding [GO:0042835]; mRNA binding [GO:0003729]; RNA binding [GO:0003723]; translation repressor activity, nucleic acid binding [GO:0000900]; embryo development [GO:0009790]; germ cell development [GO:0007281]; mRNA processing [GO:0006397]; mRNA splice site selection [GO:0006376]; regulation of RNA splicing [GO:0043484]; RNA interference [GO:0016246]	GO:0000900; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005737; GO:0006376; GO:0006397; GO:0007281; GO:0009790; GO:0016020; GO:0016246; GO:0030529; GO:0042835; GO:0043484
TRINITY_DN1838_c0_g1_i1	5043	2760	10400	9377	6493.619005	1.118642167	0.292247968	3.82771581	0.000129338	0.025207524	1	sp	Q9VEN1	FLNA_DROME	60.7	2223	839	12	157	6771	4	2209	0	2819.6	FLNA_DROME	reviewed	Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Filamin-1) (Filamin1)	cher cheerio sko CG3937	Drosophila melanogaster (Fruit fly)	2210	behavioral response to ethanol [GO:0048149]; cytoplasmic transport, nurse cell to oocyte [GO:0007303]; determination of adult lifespan [GO:0008340]; female germline ring canal formation [GO:0007301]; female germline ring canal formation, actin assembly [GO:0008302]; germarium-derived female germ-line cyst encapsulation [GO:0030708]; germline ring canal formation [GO:0030725]; learning or memory [GO:0007611]; long-term memory [GO:0007616]; mitotic cell cycle [GO:0000278]; motor neuron axon guidance [GO:0008045]; negative regulation of lamellocyte differentiation [GO:0035204]; olfactory learning [GO:0008355]; positive regulation of cytoskeleton organization [GO:0051495]; protein localization [GO:0008104]; sleep [GO:0030431]	actin cytoskeleton [GO:0015629]; apical cortex [GO:0045179]; cytosol [GO:0005829]; female germline ring canal [GO:0035324]; female germline ring canal inner rim [GO:0035183]; female germline ring canal outer rim [GO:0035182]; plasma membrane [GO:0005886]	actin binding [GO:0003779]	actin cytoskeleton [GO:0015629]; apical cortex [GO:0045179]; cytosol [GO:0005829]; female germline ring canal [GO:0035324]; female germline ring canal inner rim [GO:0035183]; female germline ring canal outer rim [GO:0035182]; plasma membrane [GO:0005886]; actin binding [GO:0003779]; behavioral response to ethanol [GO:0048149]; cytoplasmic transport, nurse cell to oocyte [GO:0007303]; determination of adult lifespan [GO:0008340]; female germline ring canal formation [GO:0007301]; female germline ring canal formation, actin assembly [GO:0008302]; germarium-derived female germ-line cyst encapsulation [GO:0030708]; germline ring canal formation [GO:0030725]; learning or memory [GO:0007611]; long-term memory [GO:0007616]; mitotic cell cycle [GO:0000278]; motor neuron axon guidance [GO:0008045]; negative regulation of lamellocyte differentiation [GO:0035204]; olfactory learning [GO:0008355]; positive regulation of cytoskeleton organization [GO:0051495]; protein localization [GO:0008104]; sleep [GO:0030431]	GO:0000278; GO:0003779; GO:0005829; GO:0005886; GO:0007301; GO:0007303; GO:0007611; GO:0007616; GO:0008045; GO:0008104; GO:0008302; GO:0008340; GO:0008355; GO:0015629; GO:0030431; GO:0030708; GO:0030725; GO:0035182; GO:0035183; GO:0035204; GO:0035324; GO:0045179; GO:0048149; GO:0051495
TRINITY_DN1968_c0_g1_i1	787	462	2164	1766	1208.473528	1.410744876	0.385708905	3.657537735	0.00025465	0.039317857	1	sp	Q16822	PCKGM_HUMAN	68.6	609	188	2	277	2103	35	640	2.7e-263	909.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1308_c4_g1_i39	65	336	12	0	112.8134293	-5.831284101	1.409257612	-4.137841124	3.51e-05	0.01080834	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14959_c1_g1_i22	0	0	100	98	44.01388077	8.786608373	2.191854323	4.008755637	6.1e-05	0.017447422	1	sp	P51610	HCFC1_HUMAN	73.6	402	101	3	64	1257	8	408	9.9e-189	662.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14959_c1_g1_i22	0	0	100	98	44.01388077	8.786608373	2.191854323	4.008755637	6.1e-05	0.017447422	1	sp	P51610	HCFC1_HUMAN	55.5	236	98	3	3130	3837	1807	2035	1.4e-65	253.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN60570_c0_g1_i6	364	256	3365	2430	1451.380901	2.942242069	0.35805439	8.217304825	2.08e-16	1.76e-12	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
